Identifier,Identifier_Status,Announcement_Type,Announcement_Date,Issue,Issue_No,Status,Country,Maturity,Amt,Company,Company_No,Prev_Rating,Prev_Time,Curr_Rating,Curr_Time
344279,Valid,Others,,,,,,,,,,,,,
344287,Valid,Update,"July 18, 2006  ",,,,,,,Rostelecom - Far East,277.0,,,,
344306,Valid,Update,"July 18, 2006  ",,,,,,,UHM,29.0,,,,
344310,Valid,Update,"July 18, 2006  ","B&amp;N Bank, 9.750% 21jul2011, USD",6175.0,,,,,B&N Bank,53.0,,,,
344329,Valid,Others,,,,,,,,,,,,,
344333,Valid,Others,,,,,,,,,,,,,
344344,Valid,Others,,,,,,,,,,,,,
344437,Valid,Others,,,,,,,,,,,,,
344451,Valid,Others,,,,,,,,,,,,,
344460,Valid,Update,"July 20, 2006  ","VTB, 2034-A (RMBS, FRN)",6009.0,,,,,VTB,50.0,,,,
344491,Valid,Others,,,,,,,,,,,,,
344497,Valid,Others,,,,,,,,,,,,,
344506,Valid,Update,"July 20, 2006  ",,,,,,,VimpelCom,131.0,,,,
344551,Valid,Others,,,,,,,,,,,,,
344581,Valid,Others,,,,,,,,,,,,,
344597,Valid,Others,,,,,,,,,,,,,
344635,Valid,Update,"July 21, 2006  ",,,,,,,Gazprom,21.0,,,,
344655,Valid,Others,,,,,,,,,,,,,
344659,Valid,Others,,,,,,,,,,,,,
344778,Valid,Others,,,,,,,,,,,,,
344883,Valid,Others,,,,,,,,,,,,,
344893,Valid,Others,,,,,,,,,,,,,
344926,Valid,Others,,,,,,,,,,,,,
344951,Valid,Others,,,,,,,,,,,,,
344967,Valid,Others,,,,,,,,,,,,,
344983,Valid,Others,,,,,,,,,,,,,
345085,Valid,Others,,,,,,,,,,,,,
345145,Valid,Others,,,,,,,,,,,,,
345146,Valid,Others,,,,,,,,,,,,,
345175,Valid,Others,,,,,,,,,,,,,
345235,Valid,Others,,,,,,,,,,,,,
345251,Valid,Others,,,,,,,,,,,,,
345275,Valid,Others,,,,,,,,,,,,,
345385,Valid,Others,,,,,,,,,,,,,
345521,Valid,Others,,,,,,,,,,,,,
345580,Valid,Others,,,,,,,,,,,,,
345619,Valid,Others,,,,,,,,,,,,,
345671,Valid,Others,,,,,,,,,,,,,
345672,Valid,Others,,,,,,,,,,,,,
345681,Valid,Others,,,,,,,,,,,,,
345682,Valid,Others,,,,,,,,,,,,,
345683,Valid,Others,,,,,,,,,,,,,
345685,Valid,Others,,,,,,,,,,,,,
345703,Valid,Others,,,,,,,,,,,,,
345783,Valid,Others,,,,,,,,,,,,,
345861,Valid,Update,"August 08, 2006  ",,,,,,,Norilsk Nickel,1546.0,,,,
345902,Valid,Others,,,,,,,,,,,,,
345938,Valid,Others,,,,,,,,,,,,,
345978,Valid,Others,,,,,,,,,,,,,
345990,Valid,Others,,,,,,,,,,,,,
346037,Valid,Update,"August 10, 2006  ",,,,,,,Rostelecom - Siberia,261.0,,,,
346088,Valid,Others,,,,,,,,,,,,,
346102,Valid,Others,,,,,,,,,,,,,
346167,Valid,Others,,,,,,,,,,,,,
346206,Valid,Others,,,,,,,,,,,,,
346287,Valid,Others,,,,,,,,,,,,,
346301,Valid,Others,,,,,,,,,,,,,
346303,Valid,Others,,,,,,,,,,,,,
346323,Valid,Others,,,,,,,,,,,,,
346409,Valid,Others,,,,,,,,,,,,,
346561,Valid,Others,,,,,,,,,,,,,
346612,Valid,Others,,,,,,,,,,,,,
346657,Valid,Others,,,,,,,,,,,,,
346755,Valid,Others,,,,,,,,,,,,,
346756,Valid,Others,,,,,,,,,,,,,
346758,Valid,Others,,,,,,,,,,,,,
347697,Valid,Others,,,,,,,,,,,,,
347715,Valid,Others,,,,,,,,,,,,,
347767,Valid,Others,,,,,,,,,,,,,
347845,Valid,Others,,,,,,,,,,,,,
347871,Valid,Update,"August 24, 2006  ",,,,,,,,,,,,
347882,Valid,Others,,,,,,,,,,,,,
347906,Valid,Others,,,,,,,,,,,,,
347953,Valid,Others,,,,,,,,,,,,,
348014,Valid,Others,,,,,,,,,,,,,
348045,Valid,Others,,,,,,,,,,,,,
348149,Valid,Others,,,,,,,,,,,,,
348233,Valid,Others,,,,,,,,,,,,,
348281,Valid,Others,,,,,,,,,,,,,
348289,Valid,Others,,,,,,,,,,,,,
348311,Valid,Others,,,,,,,,,,,,,
348425,Valid,Update,"August 31, 2006  ",,,,,,,Promsvyazbank,52.0,,,,
348500,Valid,Others,,,,,,,,,,,,,
348578,Valid,Others,,,,,,,,,,,,,
348579,Valid,Others,,,,,,,,,,,,,
348583,Valid,Update,"September 01, 2006  ",,,,,,,Khreschatyk Bank,663.0,,,,
348598,Valid,Others,,,,,,,,,,,,,
348654,Valid,Others,,,,,,,,,,,,,
348696,Valid,Update,"September 04, 2006  ",,,,,,,Mortgage and Land Bank of Latvia,2999.0,,,,
348735,Valid,Others,,,,,,,,,,,,,
348838,Valid,Others,,,,,,,,,,,,,
348856,Valid,Others,,,,,,,,,,,,,
348867,Valid,Update,"September 06, 2006  ",,,,,,,Khreschatyk,1663.0,,,,
348871,Valid,Update,"September 06, 2006  ",,,,,,,UkrSibbank,628.0,,,,
348906,Valid,Others,,,,,,,,,,,,,
348907,Valid,Others,,,,,,,,,,,,,
348998,Valid,Others,,,,,,,,,,,,,
348999,Valid,Others,,,,,,,,,,,,,
349066,Valid,Others,,,,,,,,,,,,,
349069,Valid,Others,,,,,,,,,,,,,
349072,Valid,Others,,,,,,,,,,,,,
349118,Valid,Others,,,,,,,,,,,,,
349123,Valid,Others,,,,,,,,,,,,,
349140,Valid,Others,,,,,,,,,,,,,
349212,Valid,Others,,,,,,,,,,,,,
349279,Valid,Others,,,,,,,,,,,,,
349345,Valid,Others,,,,,,,,,,,,,
349490,Valid,Others,,,,,,,,,,,,,
349499,Valid,Others,,,,,,,,,,,,,
349524,Valid,Others,,,,,,,,,,,,,
349694,Valid,Others,,,,,,,,,,,,,
349713,Valid,Others,,,,,,,,,,,,,
349768,Valid,Others,,,,,,,,,,,,,
349854,Valid,Others,,,,,,,,,,,,,
349862,Valid,Others,,,,,,,,,,,,,
349970,Valid,Others,,,,,,,,,,,,,
350002,Valid,Others,,,,,,,,,,,,,
350019,Valid,Update,"September 19, 2006  ",,,,,,,,,,,,
350230,Valid,Others,,,,,,,,,,,,,
350244,Valid,Others,,,,,,,,,,,,,
350375,Valid,Others,,,,,,,,,,,,,
350445,Valid,Others,,,,,,,,,,,,,
350450,Valid,Others,,,,,,,,,,,,,
350502,Valid,Update,"September 25, 2006  ",,,,,,,Hungary,421.0,,,,
350627,Valid,Others,,,,,,,,,,,,,
350678,Valid,Others,,,,,,,,,,,,,
350721,Valid,Others,,,,,,,,,,,,,
350837,Valid,Update,"September 27, 2006  ",,,,,,,B&N Bank,53.0,,,,
350907,Valid,Others,,,,,,,,,,,,,
351125,Valid,Update,"September 29, 2006  ","Kirov region, 34002",6423.0,,,,,Kirov region,1301.0,,,,
351272,Valid,Others,,,,,,,,,,,,,
351301,Valid,Others,,,,,,,,,,,,,
351334,Valid,Others,,,,,,,,,,,,,
351376,Valid,Others,,,,,,,,,,,,,
351436,Valid,Others,,,,,,,,,,,,,
351453,Valid,Update,"October 03, 2006  ",,,,,,,BTA Bank (Russia),767.0,,,,
351502,Valid,Others,,,,,,,,,,,,,
351506,Valid,Others,,,,,,,,,,,,,
351688,Valid,Others,,,,,,,,,,,,,
351719,Valid,Others,,,,,,,,,,,,,
351725,Valid,Others,,,,,,,,,,,,,
351819,Valid,Others,,,,,,,,,,,,,
351823,Valid,Others,,,,,,,,,,,,,
351882,Valid,Others,,,,,,,,,,,,,
351897,Valid,Others,,,,,,,,,,,,,
351951,Valid,Update,"October 09, 2006  ","Moscow, 5.064% 20oct2016, EUR",6477.0,,,,,Moscow,8.0,,,,
351979,Valid,Others,,,,,,,,,,,,,
351988,Valid,Update,"October 09, 2006  ","Moscow, 5.064% 20oct2016, EUR",6477.0,,,,,Moscow,8.0,,,,
352127,Valid,Others,,,,,,,,,,,,,
352134,Valid,Others,,,,,,,,,,,,,
352208,Valid,Others,,,,,,,,,,,,,
352319,Valid,Others,,,,,,,,,,,,,
352354,Valid,Others,,,,,,,,,,,,,
352374,Valid,Others,,,,,,,,,,,,,
352408,Valid,Others,,,,,,,,,,,,,
352511,Valid,Others,,,,,,,,,,,,,
352638,Valid,Update,"October 16, 2006  ",,,,,,,,,,,,
352677,Valid,Others,,,,,,,,,,,,,
352692,Valid,Others,,,,,,,,,,,,,
352840,Valid,Others,,,,,,,,,,,,,
352841,Valid,Others,,,,,,,,,,,,,
352887,Valid,Others,,,,,,,,,,,,,
352895,Valid,Others,,,,,,,,,,,,,
352904,Valid,Others,,,,,,,,,,,,,
352986,Valid,Update,"October 19, 2006  ",,,,,,,Creditprombank,683.0,,,,
352993,Valid,Others,,,,,,,,,,,,,
353057,Valid,Others,,,,,,,,,,,,,
353065,Valid,Others,,,,,,,,,,,,,
353102,Valid,Others,,,,,,,,,,,,,
353149,Valid,Update,"October 20, 2006  ","ROSBANK, 8.0% 30sep2009, RUB",6419.0,,,,,ROSBANK,413.0,,,,
353240,Valid,Others,,,,,,,,,,,,,
353244,Valid,Others,,,,,,,,,,,,,
353250,Valid,Others,,,,,,,,,,,,,
353253,Valid,Others,,,,,,,,,,,,,
353311,Valid,Others,,,,,,,,,,,,,
353533,Valid,Others,,,,,,,,,,,,,
353569,Valid,Others,,,,,,,,,,,,,
353588,Valid,Others,,,,,,,,,,,,,
353637,Valid,Others,,,,,,,,,,,,,
353653,Valid,Update,"October 26, 2006  ",,,,,,,,,,,,
353683,Valid,Others,,,,,,,,,,,,,
353689,Valid,Others,,,,,,,,,,,,,
353701,Valid,Others,,,,,,,,,,,,,
353707,Valid,Others,,,,,,,,,,,,,
353708,Valid,Others,,,,,,,,,,,,,
353734,Valid,Others,,,,,,,,,,,,,
353752,Valid,Others,,,,,,,,,,,,,
353866,Valid,Update,"October 30, 2006  ",,,,,,,,,,,,
353933,Valid,Others,,,,,,,,,,,,,
353940,Valid,Others,,,,,,,,,,,,,
353947,Valid,Others,,,,,,,,,,,,,
353952,Valid,Others,,,,,,,,,,,,,
353956,Valid,Others,,,,,,,,,,,,,
354007,Valid,Update,"October 31, 2006  ",,,,,,,Astana-finance,362.0,,,,
354018,Valid,Others,,,,,,,,,,,,,
354028,Valid,Update,"October 31, 2006  ",,,,,,,VTB,50.0,,,,
354091,Valid,Others,,,,,,,,,,,,,
354112,Valid,Others,,,,,,,,,,,,,
354122,Valid,Others,,,,,,,,,,,,,
354165,Valid,Others,,,,,,,,,,,,,
354167,Valid,Others,,,,,,,,,,,,,
354171,Valid,Others,,,,,,,,,,,,,
354172,Valid,Others,,,,,,,,,,,,,
354178,Valid,Others,,,,,,,,,,,,,
354213,Valid,Others,,,,,,,,,,,,,
354217,Valid,Others,,,,,,,,,,,,,
354219,Valid,Update,"November 02, 2006  ",,,,,,,VTB,50.0,,,,
354227,Valid,Others,,,,,,,,,,,,,
354252,Valid,Others,,,,,,,,,,,,,
354281,Valid,Others,,,,,,,,,,,,,
354309,Valid,Others,,,,,,,,,,,,,
354311,Valid,Others,,,,,,,,,,,,,
354361,Valid,Others,,,,,,,,,,,,,
354376,Valid,Others,,,,,,,,,,,,,
354379,Valid,Others,,,,,,,,,,,,,
354380,Valid,Others,,,,,,,,,,,,,
354434,Valid,Others,,,,,,,,,,,,,
354557,Valid,Others,,,,,,,,,,,,,
354618,Valid,Update,"November 07, 2006  ",,,,,,,,,,,,
354662,Valid,Others,,,,,,,,,,,,,
354666,Valid,Others,,,,,,,,,,,,,
354670,Valid,Others,,,,,,,,,,,,,
354684,Valid,Others,,,,,,,,,,,,,
354688,Valid,Others,,,,,,,,,,,,,
354693,Valid,Others,,,,,,,,,,,,,
354759,Valid,Others,,,,,,,,,,,,,
354821,Valid,Others,,,,,,,,,,,,,
354840,Valid,Update,"November 09, 2006  ",,,,,,,,,,,,
354860,Valid,Others,,,,,,,,,,,,,
354862,Valid,Others,,,,,,,,,,,,,
354909,Valid,Others,,,,,,,,,,,,,
354927,Valid,Others,,,,,,,,,,,,,
354972,Valid,Others,,,,,,,,,,,,,
354973,Valid,Others,,,,,,,,,,,,,
354974,Valid,Others,,,,,,,,,,,,,
355071,Valid,Others,,,,,,,,,,,,,
355155,Valid,Others,,,,,,,,,,,,,
355164,Valid,Others,,,,,,,,,,,,,
355165,Valid,Others,,,,,,,,,,,,,
355167,Valid,Others,,,,,,,,,,,,,
355216,Valid,Update,"November 14, 2006  ",,,,,,,Gazprom,21.0,,,,
355236,Valid,Others,,,,,,,,,,,,,
355311,Valid,Others,,,,,,,,,,,,,
355318,Valid,Others,,,,,,,,,,,,,
355321,Valid,Others,,,,,,,,,,,,,
355373,Valid,Others,,,,,,,,,,,,,
355375,Valid,Others,,,,,,,,,,,,,
355376,Valid,Others,,,,,,,,,,,,,
355378,Valid,Others,,,,,,,,,,,,,
355409,Valid,Others,,,,,,,,,,,,,
355412,Valid,Others,,,,,,,,,,,,,
355413,Valid,Others,,,,,,,,,,,,,
355439,Valid,Others,,,,,,,,,,,,,
355443,Valid,Others,,,,,,,,,,,,,
355449,Valid,Others,,,,,,,,,,,,,
355450,Valid,Update,"November 16, 2006  ",,,,,,,,,,,,
355453,Valid,Others,,,,,,,,,,,,,
355455,Valid,Others,,,,,,,,,,,,,
355487,Valid,Others,,,,,,,,,,,,,
355544,Valid,Others,,,,,,,,,,,,,
355559,Valid,Update,"November 17, 2006  ",,,,,,,,,,,,
355591,Valid,Others,,,,,,,,,,,,,
355592,Valid,Update,"November 17, 2006  ",,,,,,,,,,,,
355594,Valid,Others,,,,,,,,,,,,,
355681,Valid,Update,"November 20, 2006  ",,,,,,,,,,,,
355724,Valid,Update,"November 20, 2006  ",,,,,,,Ukreximbank,1597.0,,,,
355741,Valid,Others,,,,,,,,,,,,,
355743,Valid,Update,"November 20, 2006  ",,,,,,,Gazprom,21.0,,,,
355750,Valid,Others,,,,,,,,,,,,,
355751,Valid,Others,,,,,,,,,,,,,
355754,Valid,Others,,,,,,,,,,,,,
355755,Valid,Others,,,,,,,,,,,,,
355780,Valid,Update,"November 21, 2006  ",,,,,,,FC EvrazHolding,179.0,,,,
355845,Valid,Others,,,,,,,,,,,,,
355847,Valid,Others,,,,,,,,,,,,,
355859,Valid,Others,,,,,,,,,,,,,
355907,Valid,Update,"November 21, 2006  ",,,,,,,Tatneft,30.0,,,,
355943,Valid,Others,,,,,,,,,,,,,
355983,Valid,Update,"November 22, 2006  ","Bank Saint Petersburg, 9.501% 25nov2009, USD",6642.0,,,,,,,,,,
355999,Valid,Others,,,,,,,,,,,,,
356001,Valid,Others,,,,,,,,,,,,,
356002,Valid,Others,,,,,,,,,,,,,
356008,Valid,Others,,,,,,,,,,,,,
356015,Valid,Update,"November 22, 2006  ",,,,,,,,,,,,
356036,Valid,Others,,,,,,,,,,,,,
356080,Valid,Update,"November 23, 2006  ",,,,,,,,,,,,
356135,Valid,Others,,,,,,,,,,,,,
356136,Valid,Others,,,,,,,,,,,,,
356139,Valid,Others,,,,,,,,,,,,,
356154,Valid,Others,,,,,,,,,,,,,
356155,Valid,Update,"November 23, 2006  ",,,,,,,,,,,,
356165,Valid,Others,,,,,,,,,,,,,
356279,Valid,Others,,,,,,,,,,,,,
356319,Valid,Others,,,,,,,,,,,,,
356359,Valid,Others,,,,,,,,,,,,,
356412,Valid,Others,,,,,,,,,,,,,
356423,Valid,Others,,,,,,,,,,,,,
356486,Valid,Update,"November 28, 2006  ",,,,,,,Alfa Bank,129.0,,,,
356538,Valid,Others,,,,,,,,,,,,,
356560,Valid,Others,,,,,,,,,,,,,
356598,Valid,Others,,,,,,,,,,,,,
356638,Valid,Others,,,,,,,,,,,,,
356639,Valid,Update,"November 29, 2006  ",,,,,,,BTA Bank (Russia),767.0,,,,
356727,Valid,Others,,,,,,,,,,,,,
356745,Valid,Others,,,,,,,,,,,,,
356790,Valid,Others,,,,,,,,,,,,,
356798,Valid,Others,,,,,,,,,,,,,
356807,Valid,Others,,,,,,,,,,,,,
356818,Valid,Others,,,,,,,,,,,,,
356820,Valid,Others,,,,,,,,,,,,,
356839,Valid,Update,"December 01, 2006  ",,,,,,,UkrSibbank,628.0,,,,
356870,Valid,Others,,,,,,,,,,,,,
356879,Valid,Others,,,,,,,,,,,,,
356894,Valid,Others,,,,,,,,,,,,,
356896,Valid,Others,,,,,,,,,,,,,
356898,Valid,Others,,,,,,,,,,,,,
356968,Valid,Others,,,,,,,,,,,,,
356990,Valid,Update,"December 04, 2006  ",,,,,,,,,,,,
357022,Valid,Others,,,,,,,,,,,,,
357026,Valid,Others,,,,,,,,,,,,,
357066,Valid,Update,"December 05, 2006  ",,,,,,,Gazprom,21.0,,,,
357171,Valid,Others,,,,,,,,,,,,,
357199,Valid,Others,,,,,,,,,,,,,
357202,Valid,Others,,,,,,,,,,,,,
357428,Valid,Others,,,,,,,,,,,,,
357429,Valid,Others,,,,,,,,,,,,,
357432,Valid,Others,,,,,,,,,,,,,
357437,Valid,Others,,,,,,,,,,,,,
357478,Valid,Others,,,,,,,,,,,,,
357508,Valid,Others,,,,,,,,,,,,,
357577,Valid,Others,,,,,,,,,,,,,
357595,Valid,Others,,,,,,,,,,,,,
357614,Valid,Others,,,,,,,,,,,,,
357702,Valid,Others,,,,,,,,,,,,,
357717,Valid,Others,,,,,,,,,,,,,
357742,Valid,Others,,,,,,,,,,,,,
357787,Valid,Others,,,,,,,,,,,,,
357789,Valid,Update,"December 13, 2006  ",,,,,,,,,,,,
357855,Valid,Others,,,,,,,,,,,,,
357906,Valid,Others,,,,,,,,,,,,,
357967,Valid,Others,,,,,,,,,,,,,
358011,Valid,Others,,,,,,,,,,,,,
358012,Valid,Others,,,,,,,,,,,,,
358046,Valid,Others,,,,,,,,,,,,,
358081,Valid,Others,,,,,,,,,,,,,
358136,Valid,Others,,,,,,,,,,,,,
358195,Valid,Others,,,,,,,,,,,,,
358234,Valid,Others,,,,,,,,,,,,,
358267,Valid,Update,"December 19, 2006  ",,,,,,,B&N Bank,53.0,,,,
358271,Valid,Others,,,,,,,,,,,,,
358273,Valid,Others,,,,,,,,,,,,,
358277,Valid,Others,,,,,,,,,,,,,
358340,Valid,Others,,,,,,,,,,,,,
358373,Valid,Others,,,,,,,,,,,,,
358452,Valid,Others,,,,,,,,,,,,,
358455,Valid,Update,"December 20, 2006  ",,,,,,,Sberbank,313.0,,,,
358471,Valid,Update,"December 20, 2006  ",,,,,,,Belagroprombank,2537.0,,,,
358538,Valid,Others,,,,,,,,,,,,,
358559,Valid,Others,,,,,,,,,,,,,
358695,Valid,Others,,,,,,,,,,,,,
358751,Valid,Others,,,,,,,,,,,,,
358776,Valid,Update,"December 22, 2006  ",,,,,,,Ukrsotsbank,670.0,,,,
358948,Valid,Others,,,,,,,,,,,,,
359080,Valid,Others,,,,,,,,,,,,,
359118,Valid,Others,,,,,,,,,,,,,
359157,Valid,Others,,,,,,,,,,,,,
359158,Valid,Others,,,,,,,,,,,,,
359163,Valid,Others,,,,,,,,,,,,,
359214,Valid,Others,,,,,,,,,,,,,
359228,Valid,Update,"December 28, 2006  ",,,,,,,HFB,2671.0,,,,
359326,Valid,Others,,,,,,,,,,,,,
359352,Valid,Others,,,,,,,,,,,,,
359354,Valid,Others,,,,,,,,,,,,,
359356,Valid,Others,,,,,,,,,,,,,
359358,Valid,Others,,,,,,,,,,,,,
359364,Valid,Others,,,,,,,,,,,,,
359434,Valid,Others,,,,,,,,,,,,,
359494,Valid,Update,"January 09, 2007  ",,,,,,,Ukrsotsbank,670.0,,,,
359502,Valid,Others,,,,,,,,,,,,,
359588,Valid,Others,,,,,,,,,,,,,
359589,Valid,Others,,,,,,,,,,,,,
359604,Valid,Others,,,,,,,,,,,,,
359681,Valid,Others,,,,,,,,,,,,,
359682,Valid,Others,,,,,,,,,,,,,
359779,Valid,Others,,,,,,,,,,,,,
359829,Valid,Others,,,,,,,,,,,,,
359911,Valid,Others,,,,,,,,,,,,,
359975,Valid,Update,"January 15, 2007  ",,,,,,,Rosneft,123.0,,,,
360058,Valid,Others,,,,,,,,,,,,,
360062,Valid,Others,,,,,,,,,,,,,
360068,Valid,Others,,,,,,,,,,,,,
360113,Valid,Others,,,,,,,,,,,,,
360243,Valid,Others,,,,,,,,,,,,,
360299,Valid,Others,,,,,,,,,,,,,
360402,Valid,Others,,,,,,,,,,,,,
360403,Valid,Others,,,,,,,,,,,,,
360404,Valid,Others,,,,,,,,,,,,,
360422,Valid,Others,,,,,,,,,,,,,
360450,Valid,Others,,,,,,,,,,,,,
360591,Valid,Others,,,,,,,,,,,,,
360699,Valid,Update,"January 24, 2007  ",,,,,,,SIBUR Holding,3779.0,,,,
360721,Valid,Others,,,,,,,,,,,,,
360722,Valid,Update,"January 24, 2007  ",,,,,,,,,,,,
360749,Valid,Others,,,,,,,,,,,,,
360752,Valid,Others,,,,,,,,,,,,,
360756,Valid,Others,,,,,,,,,,,,,
360780,Valid,Update,"January 25, 2007  ",,,,,,,First Heartland Jysan Bank,2270.0,,,,
360845,Valid,Others,,,,,,,,,,,,,
360862,Valid,Others,,,,,,,,,,,,,
360869,Valid,Others,,,,,,,,,,,,,
360870,Valid,Others,,,,,,,,,,,,,
361030,Valid,Others,,,,,,,,,,,,,
361073,Valid,Others,,,,,,,,,,,,,
361165,Valid,Others,,,,,,,,,,,,,
361281,Valid,Others,,,,,,,,,,,,,
361283,Valid,Others,,,,,,,,,,,,,
361302,Valid,Update,"February 01, 2007  ",,,,,,,Ukrsotsbank,670.0,,,,
361342,Valid,Others,,,,,,,,,,,,,
361422,Valid,Others,,,,,,,,,,,,,
361425,Valid,Others,,,,,,,,,,,,,
361476,Valid,Others,,,,,,,,,,,,,
361477,Valid,Update,"February 02, 2007  ",,,,,,,,,,,,
361546,Valid,Others,,,,,,,,,,,,,
361572,Valid,Others,,,,,,,,,,,,,
361844,Valid,Others,,,,,,,,,,,,,
361905,Valid,Others,,,,,,,,,,,,,
361959,Valid,Update,"February 09, 2007  ",,,,,,,,,,,,
362059,Valid,Others,,,,,,,,,,,,,
362123,Valid,Others,,,,,,,,,,,,,
362136,Valid,Others,,,,,,,,,,,,,
362283,Valid,Others,,,,,,,,,,,,,
362295,Valid,Update,"February 14, 2007  ",,,,,,,,,,,,
362405,Valid,Others,,,,,,,,,,,,,
362686,Valid,Update,"February 19, 2007  ",,,,,,,,,,,,
362817,Valid,Update,"February 20, 2007  ",,,,,,,,,,,,
362849,Valid,Others,,,,,,,,,,,,,
362870,Valid,Others,,,,,,,,,,,,,
362967,Valid,Others,,,,,,,,,,,,,
362974,Valid,Update,"February 22, 2007  ",,,,,,,,,,,,
363088,Valid,Others,,,,,,,,,,,,,
363090,Valid,Others,,,,,,,,,,,,,
363094,Valid,Others,,,,,,,,,,,,,
363097,Valid,Others,,,,,,,,,,,,,
363235,Valid,Others,,,,,,,,,,,,,
363415,Valid,Others,,,,,,,,,,,,,
363520,Valid,Others,,,,,,,,,,,,,
363531,Valid,Others,,,,,,,,,,,,,
363585,Valid,Others,,,,,,,,,,,,,
363587,Valid,Others,,,,,,,,,,,,,
363647,Valid,Others,,,,,,,,,,,,,
363653,Valid,Others,,,,,,,,,,,,,
363746,Valid,Others,,,,,,,,,,,,,
363816,Valid,Update,"March 05, 2007  ",,,,,,,,,,,,
363851,Valid,Others,,,,,,,,,,,,,
363866,Valid,Others,,,,,,,,,,,,,
363882,Valid,Others,,,,,,,,,,,,,
363943,Valid,Others,,,,,,,,,,,,,
363988,Valid,Others,,,,,,,,,,,,,
363991,Valid,Others,,,,,,,,,,,,,
364109,Valid,Others,,,,,,,,,,,,,
364129,Valid,Update,"March 09, 2007  ",,,,,,,,,,,,
364342,Valid,Others,,,,,,,,,,,,,
364368,Valid,Others,,,,,,,,,,,,,
364436,Valid,Update,"March 14, 2007  ",,,,,,,,,,,,
364473,Valid,Others,,,,,,,,,,,,,
364535,Valid,Others,,,,,,,,,,,,,
364546,Valid,Others,,,,,,,,,,,,,
364592,Valid,Others,,,,,,,,,,,,,
364607,Valid,Others,,,,,,,,,,,,,
364726,Valid,Others,,,,,,,,,,,,,
364825,Valid,Others,,,,,,,,,,,,,
364882,Valid,Others,,,,,,,,,,,,,
364892,Valid,Others,,,,,,,,,,,,,
364931,Valid,Others,,,,,,,,,,,,,
364992,Valid,Update,"March 21, 2007  ",,,,,,,,,,,,
365081,Valid,Others,,,,,,,,,,,,,
365097,Valid,Others,,,,,,,,,,,,,
365107,Valid,Update,"March 22, 2007  ",,,,,,,,,,,,
365131,Valid,Update,"March 22, 2007  ",,,,,,,,,,,,
365172,Valid,Others,,,,,,,,,,,,,
365374,Valid,Others,,,,,,,,,,,,,
365418,Valid,Others,,,,,,,,,,,,,
365490,Valid,Others,,,,,,,,,,,,,
365498,Valid,Others,,,,,,,,,,,,,
365503,Valid,Others,,,,,,,,,,,,,
365529,Valid,Others,,,,,,,,,,,,,
365551,Valid,Others,,,,,,,,,,,,,
365585,Valid,Update,"March 28, 2007  ",,,,,,,,,,,,
365699,Valid,Others,,,,,,,,,,,,,
365706,Valid,Others,,,,,,,,,,,,,
365734,Valid,Others,,,,,,,,,,,,,
365738,Valid,Others,,,,,,,,,,,,,
365741,Valid,Others,,,,,,,,,,,,,
365743,Valid,Others,,,,,,,,,,,,,
365748,Valid,Others,,,,,,,,,,,,,
365782,Valid,Others,,,,,,,,,,,,,
365810,Valid,Others,,,,,,,,,,,,,
365821,Valid,Others,,,,,,,,,,,,,
365825,Valid,Others,,,,,,,,,,,,,
365848,Valid,Others,,,,,,,,,,,,,
365873,Valid,Others,,,,,,,,,,,,,
365874,Valid,Others,,,,,,,,,,,,,
365879,Valid,Others,,,,,,,,,,,,,
365880,Valid,Update,"March 30, 2007  ",,,,,,,,,,,,
365883,Valid,Others,,,,,,,,,,,,,
365927,Valid,Update,"April 02, 2007  ",,,,,,,,,,,,
365991,Valid,Others,,,,,,,,,,,,,
366010,Valid,Others,,,,,,,,,,,,,
366018,Valid,Others,,,,,,,,,,,,,
366053,Valid,Others,,,,,,,,,,,,,
366115,Valid,Update,"April 03, 2007  ",,,,,,,,,,,,
366133,Valid,Others,,,,,,,,,,,,,
366138,Valid,Others,,,,,,,,,,,,,
366142,Valid,Others,,,,,,,,,,,,,
366191,Valid,Others,,,,,,,,,,,,,
366195,Valid,Others,,,,,,,,,,,,,
366199,Valid,Others,,,,,,,,,,,,,
366261,Valid,Update,"April 04, 2007  ",,,,,,,,,,,,
366264,Valid,Others,,,,,,,,,,,,,
366265,Valid,Others,,,,,,,,,,,,,
366321,Valid,Others,,,,,,,,,,,,,
366328,Valid,Others,,,,,,,,,,,,,
366455,Valid,Others,,,,,,,,,,,,,
366459,Valid,Others,,,,,,,,,,,,,
366461,Valid,Others,,,,,,,,,,,,,
366528,Valid,Others,,,,,,,,,,,,,
366531,Valid,Others,,,,,,,,,,,,,
366533,Valid,Others,,,,,,,,,,,,,
366580,Valid,Others,,,,,,,,,,,,,
366596,Valid,Others,,,,,,,,,,,,,
366635,Valid,Others,,,,,,,,,,,,,
366655,Valid,Others,,,,,,,,,,,,,
366656,Valid,Others,,,,,,,,,,,,,
366663,Valid,Others,,,,,,,,,,,,,
366734,Valid,Others,,,,,,,,,,,,,
366740,Valid,Update,"April 10, 2007  ",,,,,,,,,,,,
366759,Valid,Others,,,,,,,,,,,,,
366798,Valid,Update,"April 11, 2007  ",,,,,,,,,,,,
366812,Valid,Others,,,,,,,,,,,,,
366829,Valid,Others,,,,,,,,,,,,,
366850,Valid,Update,"April 11, 2007  ",,,,,,,,,,,,
366871,Valid,Others,,,,,,,,,,,,,
366972,Valid,Others,,,,,,,,,,,,,
